target_id	length	eff_length	est_counts	tpm
CPERKG00000000498.1	1372	1155.91	2563	26.706
CPERKG00000000499.1	2526	2309.91	7834	40.8482
CPERKG00000000500.1	3501	3284.91	2963	10.8641
CPERKG00000000501.1	1849	1632.91	22157	163.43
CPERKG00000000502.1	1282	1065.91	1389	15.6952
CPERKG00000000503.1	1451	1234.91	4768	46.5035
CPERKG00000000504.1	744	528.14	2861.83	65.2647
CPERKG00000000504.2	771	555.087	129.169	2.80272
CPERKG00000000505.1	1296	1079.91	1515	16.897
CPERKG00000000506.1	6090	5873.91	3322.33	6.8124
CPERKG00000000507.1	1403	1186.91	2189	22.2133
CPERKG00000000508.1	2950	2733.91	1667	7.34405
CPERKG00000000509.1	2132	1915.91	3076	19.3373
CPERKG00000000510.1	1395	1178.91	437	4.46463
CPERKG00000000511.1	897	680.907	3028	53.5614
CPERKG00000000512.1	1566	1349.91	1263	11.2689
CPERKG00000000513.1	3650	3433.91	429	1.50471
CPERKG00000000514.1	4504	4287.91	235	0.660094
CPERKG00000000515.1	549	337.758	241.994	8.62945
CPERKG00000000516.1	2479	2262.91	4192	22.312
CPERKG00000000517.1	1581	1364.91	17406	153.596
CPERKG00000000518.1	2268	2051.91	2207	12.9547
CPERKG00000000519.1	2940	2723.91	3610.52	15.9647
CPERKG00000000520.1	3398	3181.91	1731	6.55229
CPERKG00000000521.1	1721	1504.91	1127	9.01982
CPERKG00000000522.1	1524	1307.91	938.462	8.64218
CPERKG00000000523.1	1148	931.907	4866.54	62.8972
CPERKG00000000524.1	1075	858.907	1122	15.7337
CPERKG00000000525.1	3351	3134.91	783	3.0083
CPERKG00000000526.1	933	716.907	1983	33.3153
CPERKG00000000527.1	3240	3023.91	3439	13.6977
CPERKG00000000528.1	1267	1050.91	7909	90.6444
CPERKG00000000529.1	1333	1116.91	9494	102.38
CPERKG00000000530.1	4808	4591.91	208654	547.29
CPERKG00000000531.1	1269	1052.91	0	0
CPERKG00000000532.1	915	698.907	3067	52.854
CPERKG00000000533.1	3025	2808.91	13395	57.4366
CPERKG00000000534.1	7684	7467.91	6236.93	10.059
CPERKG00000000535.1	5409	5192.91	6115.07	14.1832
CPERKG00000000536.1	3792	3575.91	3822.75	12.8758
CPERKG00000000536.2	3657	3440.91	5855.25	20.4954
CPERKG00000000537.1	1977	1760.91	4809	32.8929
CPERKG00000000538.1	1902	1685.91	4897	34.9848
CPERKG00000000539.1	1410	1193.91	1488	15.0112
CPERKG00000000540.1	1059	842.907	1988	28.4067
CPERKG00000000541.1	1596	1379.91	1311	11.4429
CPERKG00000000542.1	540	329.163	310	11.3432
CPERKG00000000543.1	1554	1337.91	3322	29.9059
CPERKG00000000544.1	684	468.845	2062	52.9715
CPERKG00000000545.1	2688	2471.91	4600	22.4135
CPERKG00000000546.1	3783	3566.91	1033	3.48813
CPERKG00000000547.1	2361	2144.91	16834	94.5284
CPERKG00000000548.1	1638	1421.91	1423	12.0536
CPERKG00000000549.1	1734	1517.91	4801	38.0952
CPERKG00000000550.1	2473	2256.91	1880.26	10.0343
CPERKG00000000551.1	945	728.907	223.736	3.69699
CPERKG00000000552.1	1512	1295.91	2842	26.414
CPERKG00000000553.1	2022	1805.91	16466	109.819
CPERKG00000000554.1	4963	4746.91	1023	2.59566
CPERKG00000000555.1	576	363.778	5336	176.67
CPERKG00000000556.1	1332	1115.91	1770	19.1042
CPERKG00000000557.1	1373	1156.91	1364	14.2004
CPERKG00000000558.1	1444	1227.91	829	8.13154
CPERKG00000000559.1	7775	7558.91	2353.28	3.74971
CPERKG00000000560.1	1656	1439.91	613.72	5.13357
CPERKG00000000561.1	561	349.138	4773	164.656
CPERKG00000000562.1	3048	2831.91	2483	10.5604
CPERKG00000000563.1	1676	1459.91	16124	133.024
CPERKG00000000564.1	285	110.892	5454	592.377
CPERKG00000000565.1	2284	2067.91	8591	50.0376
CPERKG00000000566.1	417	217.276	3374	187.033
CPERKG00000000567.1	1316	1099.91	7424.96	81.3058
CPERKG00000000568.1	2298	2081.91	279.039	1.61431
CPERKG00000000569.1	4356	4139.91	167	0.485858
CPERKG00000000570.1	1273	1056.91	244	2.78059
CPERKG00000000571.1	3902	3685.91	2591	8.46655
CPERKG00000000572.1	1467	1250.91	8037	77.3842
CPERKG00000000573.1	2026	1809.91	6496	43.2288
CPERKG00000000574.1	756	540.087	2346	52.3176
CPERKG00000000575.1	1209	992.907	2138	25.9348
CPERKG00000000576.1	1315	1098.91	3607	39.5338
CPERKG00000000577.1	2620	2403.91	53383	267.466
CPERKG00000000578.1	2338	2121.91	9386	53.2768
CPERKG00000000579.1	897	680.907	12801	226.433
CPERKG00000000580.1	2049	1832.91	1633	10.7307
CPERKG00000000581.1	2167	1950.91	12127	74.8687
CPERKG00000000582.1	2167	1950.91	14	0.0864321
CPERKG00000000583.1	1442	1225.91	3136	30.8107
CPERKG00000000584.1	1500	1283.91	2778	26.0605
CPERKG00000000585.1	1203	986.907	3759	45.8754
CPERKG00000000586.1	1509	1292.91	4219	39.303
CPERKG00000000587.1	2149	1932.91	10383	64.6987
CPERKG00000000588.1	3501	3284.91	9479	34.7555
CPERKG00000000589.1	1731	1514.91	0	0
CPERKG00000000590.1	1743	1526.91	10096	79.638
CPERKG00000000591.1	2149	1932.91	4690	29.2244
CPERKG00000000592.1	867	650.907	266.675	4.93453
CPERKG00000000593.1	2157	1940.91	968.33	6.009
CPERKG00000000594.1	909	692.907	735	12.776
CPERKG00000000595.1	747	531.087	3987	90.4199
CPERKG00000000596.1	1399	1182.91	39012	397.22
CPERKG00000000597.1	15152	14935.9	27223	21.9527
CPERKG00000000598.1	13407	13190.9	0	0
CPERKG00000000599.1	1377	1160.91	1132	11.7444
CPERKG00000000600.1	4224	4007.91	2756	8.28219
CPERKG00000000601.1	2516	2299.91	5671	29.6984
CPERKG00000000602.1	1627	1410.91	3030	25.8659
CPERKG00000000603.1	2576	2359.91	1317	6.72163
CPERKG00000000604.1	1484	1267.91	11565	109.861
CPERKG00000000605.1	1807	1590.91	49948	378.144
CPERKG00000000606.1	1539	1322.91	4112	37.4375
CPERKG00000000607.1	2040	1823.91	7805	51.5411
CPERKG00000000608.1	4227	4010.91	3585	10.7654
CPERKG00000000609.1	2019	1802.91	8805	58.822
CPERKG00000000610.1	765	549.087	0	0
CPERKG00000000611.1	1493	1276.91	12644.5	119.269
CPERKG00000000612.1	1253	1036.91	3350.5	38.9182
CPERKG00000000613.1	1496	1279.91	3037	28.5792
CPERKG00000000614.1	4087	3870.91	1675	5.21177
CPERKG00000000615.1	4666	4449.91	7515.79	20.3426
CPERKG00000000616.1	1872	1655.91	3042.21	22.1277
CPERKG00000000617.1	4046	3829.91	3694	11.617
CPERKG00000000618.1	1470	1253.91	0	0
CPERKG00000000619.1	941	724.907	3122.42	51.8791
CPERKG00000000620.1	935	718.907	10019.6	167.865
CPERKG00000000621.1	480	273.539	1798.21	79.1777
CPERKG00000000622.1	1080	863.907	1009.79	14.0783
CPERKG00000000623.1	2153	1936.91	1344	8.35745
CPERKG00000000624.1	2685	2468.91	319	1.55621
CPERKG00000000625.1	1809	1592.91	4731	35.7722
CPERKG00000000626.1	5355	5138.91	6471	15.1665
CPERKG00000000627.1	1731	1514.91	4170	33.1538
CPERKG00000000628.1	1981	1764.91	379	2.58643
CPERKG00000000629.1	1452	1235.91	15379	149.874
CPERKG00000000630.1	1468	1251.91	3479	33.4708
CPERKG00000000631.1	1020	803.907	743	11.1318
CPERKG00000000632.1	827	610.969	26341	519.274
CPERKG00000000633.1	5934	5717.91	6194.78	13.0489
CPERKG00000000634.1	2205	1988.91	5869.22	35.5426
CPERKG00000000635.1	222	69.271	6041	1050.37
CPERKG00000000636.1	5291	5074.91	9983	23.6928
CPERKG00000000637.1	2612	2395.91	61517	309.249
CPERKG00000000638.1	1122	905.907	0	0
CPERKG00000000639.1	5257	5040.91	2526	6.03543
CPERKG00000000640.1	1272	1055.91	20311	231.68
CPERKG00000000641.1	2457	2240.91	4304	23.133
CPERKG00000000642.1	1041	824.907	3716	54.2568
CPERKG00000000643.1	339	151.634	3901	309.859
CPERKG00000000644.1	3166	2949.91	2891	11.8038
CPERKG00000000645.1	627	413.029	2848	83.0507
CPERKG00000000646.1	1068	851.907	2174	30.7362
CPERKG00000000647.1	1928	1711.91	2424	17.0544
CPERKG00000000648.1	1717	1500.91	142	1.13951
CPERKG00000000649.1	1815	1598.91	108	0.81355
CPERKG00000000650.1	495	286.931	1294	54.3175
CPERKG00000000651.1	201	56.3537	94970	20297.7
CPERKG00000000652.1	1866	1649.91	1152	8.40962
CPERKG00000000653.1	600	386.911	323	10.0548
CPERKG00000000654.1	1717	1500.91	2356	18.9062
CPERKG00000000655.1	752	536.087	1503	33.7682
CPERKG00000000656.1	2594	2377.91	9566	48.4528
CPERKG00000000657.1	2896	2679.91	6797	30.5479
CPERKG00000000658.1	2200	1983.91	2586	15.6997
CPERKG00000000659.1	1387	1170.91	820.823	8.44327
CPERKG00000000660.1	2326	2109.91	2395.18	13.6728
CPERKG00000000661.1	3481	3264.91	2173	8.01627
CPERKG00000000662.1	1912	1695.91	11735	83.3421
CPERKG00000000663.1	3577	3360.91	3254.56	11.6632
CPERKG00000000664.1	1428	1211.91	1126.44	11.195
CPERKG00000000665.1	933	716.907	4787	80.4237
CPERKG00000000666.1	759	543.087	261	5.78835
CPERKG00000000667.1	450	246.407	129	6.3055
CPERKG00000000668.1	2175	1958.91	617	3.79363
CPERKG00000000669.1	1882	1665.91	13105	94.7479
CPERKG00000000670.1	993	776.907	11467	177.772
CPERKG00000000671.1	1467	1250.91	2234	21.5101
CPERKG00000000672.1	1479	1262.91	1847	17.6149
CPERKG00000000673.1	1304	1087.91	1442	15.9646
CPERKG00000000674.1	3240	3023.91	12513	49.8398
CPERKG00000000675.1	2652	2435.91	3270	16.1685
CPERKG00000000676.1	756	540.087	1921	42.8398
CPERKG00000000677.1	789	573.087	1689	35.4971
CPERKG00000000678.1	2862	2645.91	3249	14.7897
CPERKG00000000679.1	879	662.907	671	12.1914
CPERKG00000000680.1	1640	1423.91	3453.06	29.2083
CPERKG00000000681.1	2908	2691.91	25104.9	112.327
CPERKG00000000682.1	1362	1145.91	4438	46.6468
CPERKG00000000683.1	2401	2184.91	4089	22.5407
CPERKG00000000684.1	1143	926.907	1350	17.5421
CPERKG00000000685.1	3537	3320.91	6751.75	24.4874
CPERKG00000000686.1	3636	3419.91	5893.25	20.7551
CPERKG00000000687.1	4118	3901.91	7489	23.1169
CPERKG00000000688.1	1592	1375.91	2235	19.5646
CPERKG00000000689.1	2513	2296.91	4239.9	22.2329
CPERKG00000000690.1	963	746.907	5142.1	82.9197
CPERKG00000000691.1	1398	1181.91	4330	44.1253
CPERKG00000000692.1	333	147.043	819	67.0845
CPERKG00000000693.1	2004	1787.91	6869	46.2735
CPERKG00000000694.1	3073	2856.91	6346.63	26.7566
CPERKG00000000695.1	651	436.475	2650.37	73.1359
CPERKG00000000696.1	2947	2730.91	5894.71	25.9979
CPERKG00000000697.1	1086	869.907	1946.29	26.9475
CPERKG00000000698.1	2107	1890.91	4207	26.797
CPERKG00000000699.1	588	375.369	1129	36.2259
CPERKG00000000700.1	693	477.751	184	4.63874
CPERKG00000000701.1	4218	4001.91	1204.63	3.62553
CPERKG00000000702.1	1557	1340.91	665.367	5.97649
CPERKG00000000703.1	3212	2995.91	2503.27	10.0638
CPERKG00000000703.2	3128	2911.91	11451.7	47.3672
CPERKG00000000704.1	2418	2201.91	12749	69.7366
CPERKG00000000705.1	1416	1199.91	0	0
CPERKG00000000706.1	1606	1389.91	1322	11.4559
CPERKG00000000707.1	1991	1774.91	2821	19.143
CPERKG00000000708.1	5299	5082.91	12396	29.3733
CPERKG00000000709.1	1536	1319.91	0	0
CPERKG00000000710.1	1181	964.907	4255	53.1126
CPERKG00000000711.1	1120	903.907	4219	56.2172
CPERKG00000000712.1	1464	1247.91	1713	16.5333
CPERKG00000000713.1	1236	1019.91	908	10.7228
CPERKG00000000714.1	760	544.087	1238	27.4054
CPERKG00000000715.1	6956	6739.91	7764	13.8744
CPERKG00000000716.1	3945	3728.91	0	0
CPERKG00000000717.1	2430	2213.91	709.347	3.85907
CPERKG00000000718.1	3939	3722.91	1492.65	4.82903
CPERKG00000000719.1	1152	935.907	1086	13.9759
CPERKG00000000720.1	1017	800.907	541	8.13577
CPERKG00000000721.1	1710	1493.91	1618	13.0448
CPERKG00000000722.1	678	462.892	1470	38.2491
CPERKG00000000723.1	732	516.401	1498	34.9388
CPERKG00000000724.1	1593	1376.91	3194	27.9392
CPERKG00000000725.1	1303	1086.91	5582	61.8559
CPERKG00000000726.1	1323	1106.91	56.6157	0.61604
CPERKG00000000727.1	2213	1996.91	1303.64	7.86294
CPERKG00000000728.1	1129	912.907	1702	22.4552
CPERKG00000000729.1	894	677.907	1561	27.7342
CPERKG00000000730.1	735	519.298	3429	79.5307
CPERKG00000000731.1	2692	2475.91	24774	120.516
CPERKG00000000732.1	1980	1763.91	8969	61.2424
CPERKG00000000733.1	537	326.429	0	0
CPERKG00000000734.1	1243	1026.91	4846.15	56.8394
CPERKG00000000735.1	2085	1868.91	10291.9	66.3268
CPERKG00000000736.1	2172	1955.91	3322	20.4567
CPERKG00000000737.1	1239	1022.91	5573	65.62
CPERKG00000000738.1	2354	2137.91	2081	11.7238
CPERKG00000000739.1	3801	3584.91	491	1.64963
CPERKG00000000740.1	3458	3241.91	2518.91	9.35828
CPERKG00000000741.1	1077	860.907	72.0886	1.00854
CPERKG00000000742.1	1211	994.907	5797	70.1785
CPERKG00000000743.1	2033	1816.91	2998	19.8739
CPERKG00000000744.1	1927	1710.91	1477.33	10.4001
CPERKG00000000745.1	2915	2698.91	3986.31	17.7896
CPERKG00000000746.1	1284	1067.91	676.693	7.63206
CPERKG00000000747.1	2928	2711.91	3529	15.6733
CPERKG00000000748.1	2547	2330.91	679	3.50856
CPERKG00000000749.1	1454	1237.91	54	0.525399
CPERKG00000000750.1	1780	1563.91	737.291	5.67821
CPERKG00000000751.1	2509	2292.91	608.709	3.19747
CPERKG00000000752.1	2256	2039.91	0	0
CPERKG00000000752.2	2328	2111.91	163	0.9296
CPERKG00000000753.1	3671	3454.91	18560.6	64.7052
CPERKG00000000754.1	303	124.06	0	0
CPERKG00000000755.1	783	567.087	1567.4	33.2899
CPERKG00000000756.1	2027	1810.91	15111.8	100.509
CPERKG00000000757.1	1441	1224.91	3491	34.3266
CPERKG00000000758.1	1051	834.907	2215	31.9536
CPERKG00000000759.1	1819	1602.91	2120	15.9298
CPERKG00000000760.1	513	303.673	19467	772.106
CPERKG00000000761.1	867	650.907	1029	19.0406
CPERKG00000000762.1	909	692.907	6699	116.444
CPERKG00000000763.1	1624	1407.91	13434	114.925
CPERKG00000000764.1	1296	1079.91	8438	94.1102
CPERKG00000000765.1	2013	1796.91	2104	14.1027
CPERKG00000000766.1	468	262.643	2971	136.245
CPERKG00000000767.1	1948	1731.91	22464	156.223
CPERKG00000000768.1	249	85.9849	3435	481.158
CPERKG00000000769.1	3119	2902.91	3141.11	13.0327
CPERKG00000000770.1	789	573.087	405.887	8.53037
CPERKG00000000771.1	811	595.029	1678	33.9654
CPERKG00000000772.1	961	744.907	1675	27.083
CPERKG00000000773.1	1341	1124.91	1416	15.1611
CPERKG00000000774.1	918	701.907	53	0.909452
CPERKG00000000775.1	2825	2608.91	3364	15.5303
CPERKG00000000776.1	3596	3379.91	1565	5.5769
CPERKG00000000777.1	3560	3343.91	4987	17.9626
CPERKG00000000778.1	3434	3217.91	1667	6.23944
CPERKG00000000779.1	1007	790.907	37	0.563456
CPERKG00000000780.1	1326	1109.91	1057	11.4702
CPERKG00000000781.1	591	378.294	1584	50.4324
CPERKG00000000782.1	4893	4676.91	290	0.746832
CPERKG00000000783.1	2472	2255.91	3070	16.3908
CPERKG00000000784.1	2344	2127.91	5305	30.0273
CPERKG00000000785.1	2443	2226.91	9929	53.7016
CPERKG00000000786.1	951	734.907	269.874	4.42295
CPERKG00000000786.2	948	731.907	913.126	15.0265
CPERKG00000000787.1	1327	1110.91	12391	134.342
CPERKG00000000788.1	3899	3682.91	4527	14.8048
CPERKG00000000789.1	924	707.907	0	0
CPERKG00000000790.1	2437	2220.91	2080	11.2802
CPERKG00000000791.1	1941	1724.91	6176.75	43.1299
CPERKG00000000792.1	1128	911.907	5080	67.096
CPERKG00000000793.1	2951	2734.91	918	4.04281
CPERKG00000000794.1	2773	2556.91	167	0.786656
CPERKG00000000795.1	8700	8483.91	5387.18	7.64802
CPERKG00000000796.1	699	483.751	2693.82	67.0705
CPERKG00000000797.1	357	165.891	483.648	35.1149
CPERKG00000000798.1	1125	908.907	47503	629.484
CPERKG00000000799.1	2682	2465.91	3845	18.7803
CPERKG00000000800.1	867	650.907	579	10.7138
CPERKG00000000801.1	2886	2669.91	12196	55.018
CPERKG00000000802.1	1686	1469.91	2193	17.9693
CPERKG00000000803.1	207	60.0735	1384	277.483
CPERKG00000000804.1	1713	1496.91	894	7.19327
CPERKG00000000805.1	735	519.298	65207	1512.38
CPERKG00000000806.1	993	776.907	1535	23.797
CPERKG00000000807.1	726	510.401	321	7.5749
CPERKG00000000808.1	3656	3439.91	5093.56	17.8344
CPERKG00000000809.1	3251	3034.91	3492	13.8584
CPERKG00000000810.1	1999	1782.91	4965	33.5409
CPERKG00000000811.1	1650	1433.91	413	3.46907
CPERKG00000000812.1	1125	908.907	855	11.33
CPERKG00000000813.1	2846	2629.91	1674	7.66653
CPERKG00000000814.1	1654	1437.91	865	7.24551
CPERKG00000000815.1	1218	1001.91	2087	25.0887
CPERKG00000000816.1	1151	934.907	21555.5	277.698
CPERKG00000000817.1	1561	1344.91	1722.52	15.4261
CPERKG00000000818.1	2062	1845.91	1968	12.841
CPERKG00000000819.1	3084	2867.91	3094.05	12.9941
CPERKG00000000820.1	2751	2534.91	779	3.70134
CPERKG00000000821.1	954	737.907	1309	21.3659
CPERKG00000000822.1	1396	1179.91	228	2.3274
CPERKG00000000823.1	457	252.761	2808	133.805
CPERKG00000000824.1	4696	4479.91	4073.13	10.9507
CPERKG00000000825.1	1326	1109.91	5139.87	55.7763
CPERKG00000000826.1	3209	2992.91	634	2.55141
CPERKG00000000827.1	857	640.907	600	11.2756
CPERKG00000000828.1	1582	1365.91	7226	63.7177
CPERKG00000000829.1	2592	2375.91	3895	19.7452
CPERKG00000000830.1	2169	1952.91	3320	20.4758
CPERKG00000000831.1	1104	887.907	1654	22.4363
CPERKG00000000832.1	1518	1301.91	3003	27.7817
CPERKG00000000833.1	1025	808.907	3653	54.3919
CPERKG00000000834.1	2257	2040.91	121781	718.687
CPERKG00000000835.1	2160	1943.91	4077	25.2609
CPERKG00000000836.1	2685	2468.91	2493	12.1619
CPERKG00000000837.1	759	543.087	85587	1898.11
CPERKG00000000838.1	1614	1397.91	36387.9	313.518
CPERKG00000000838.2	2865	2648.91	5505.07	25.0311
CPERKG00000000839.1	3678	3461.91	781.073	2.71744
CPERKG00000000840.1	1536	1319.91	9135	83.3583
CPERKG00000000841.1	5135	4918.91	5560.88	13.6163
CPERKG00000000842.1	1106	889.907	2810	38.0317
CPERKG00000000843.1	1245	1028.91	1590	18.6125
CPERKG00000000844.1	1701	1484.91	10780	87.4386
CPERKG00000000845.1	3277	3060.91	2084	8.20033
CPERKG00000000846.1	2954	2737.91	2041.37	8.98022
CPERKG00000000847.1	2688	2471.91	1002.63	4.8853
CPERKG00000000848.1	1701	1484.91	11690	94.8197
CPERKG00000000849.1	3388	3171.91	3805	14.4483
CPERKG00000000850.1	5051	4834.91	1615	4.02317
CPERKG00000000851.1	2863	2646.91	3869.65	17.6083
CPERKG00000000852.1	2479	2262.91	2808	14.9456
CPERKG00000000853.1	222	69.271	4625	804.162
CPERKG00000000854.1	1758	1541.91	137132	1071.18
CPERKG00000000855.1	618	404.275	1177	35.0658
CPERKG00000000856.1	1586	1369.91	7913	69.5719
CPERKG00000000857.1	2698	2481.91	1447	7.02209
CPERKG00000000858.1	1862	1645.91	1612	11.7962
CPERKG00000000859.1	2470	2253.91	1665	8.89737
CPERKG00000000860.1	2262	2045.91	4614	27.1628
CPERKG00000000861.1	5278	5061.91	7819	18.6046
CPERKG00000000862.1	1087	870.907	40843	564.845
CPERKG00000000863.1	2523	2306.91	4964	25.917
CPERKG00000000864.1	565	353.067	122601	4182.35
CPERKG00000000865.1	1089	872.907	870	12.0042
CPERKG00000000866.1	2086	1869.91	3123	20.1157
CPERKG00000000867.1	858	641.907	6900	129.467
CPERKG00000000868.1	3009	2792.91	1517	6.54203
CPERKG00000000869.1	1449	1232.91	0	0
CPERKG00000000870.1	1792	1575.91	3472	26.5358
CPERKG00000000871.1	1341	1124.91	500.861	5.36271
CPERKG00000000872.1	1447	1230.91	477.139	4.66878
CPERKG00000000873.1	2606	2389.91	11573	58.3242
CPERKG00000000874.1	2123	1906.91	3132	19.7823
CPERKG00000000875.1	1470	1253.91	64823	622.655
CPERKG00000000876.1	4033	3816.91	4843	15.2822
CPERKG00000000877.1	3339	3122.91	129	0.497524
CPERKG00000000878.1	3261	3044.91	1604.13	6.34526
CPERKG00000000879.1	2754	2537.91	3774.32	17.9121
CPERKG00000000880.1	1077	860.907	5450.68	76.2566
CPERKG00000000881.1	911	694.907	6026	104.445
CPERKG00000000882.1	9132	8915.91	22	0.0297194
CPERKG00000000883.1	1107	890.907	1250	16.899
CPERKG00000000884.1	3525	3308.91	5056	18.4037
CPERKG00000000885.1	222	69.271	3590	624.204
CPERKG00000000886.1	2297	2080.91	1599	9.25506
CPERKG00000000887.1	2999	2782.91	15658	67.7674
CPERKG00000000888.1	1645	1428.91	498	4.19768
CPERKG00000000889.1	2267	2050.91	3353	19.6912
CPERKG00000000890.1	2043	1826.91	1593	10.5023
CPERKG00000000891.1	3972	3755.91	4979	15.9665
CPERKG00000000892.1	2039	1822.91	3258	21.5263
CPERKG00000000893.1	706	490.653	13319	326.95
CPERKG00000000894.1	1671	1454.91	3617	29.9431
CPERKG00000000895.1	2580	2363.91	1955	9.96093
CPERKG00000000896.1	2503	2286.91	7803	41.0957
CPERKG00000000897.1	1919	1702.91	1815	12.8372
CPERKG00000000898.1	1896	1679.91	2477	17.7592
CPERKG00000000899.1	8099	7882.91	9559	14.6053
CPERKG00000000900.1	3030	2813.91	0	0
CPERKG00000000901.1	1539	1322.91	1019	9.27744
CPERKG00000000902.1	2768	2551.91	17256.9	81.4483
CPERKG00000000902.2	2765	2548.91	6170.94	29.1596
CPERKG00000000902.3	2875	2658.91	2239.12	10.1428
CPERKG00000000903.1	1644	1427.91	0	0
CPERKG00000000904.1	1427	1210.91	22426	223.061
CPERKG00000000905.1	1449	1232.91	3774	36.8685
CPERKG00000000906.1	3471	3254.91	1742	6.44604
CPERKG00000000907.1	1314	1097.91	878.365	9.63591
CPERKG00000000907.2	1474	1257.91	39023.6	373.648
CPERKG00000000908.1	4091	3874.91	3322	10.3258
CPERKG00000000909.1	749	533.087	1209.42	27.3251
CPERKG00000000910.1	1800	1583.91	2883.66	21.9279
CPERKG00000000911.1	1318	1101.91	16840	184.069
CPERKG00000000912.1	1975	1758.91	980	6.71068
CPERKG00000000913.1	2374	2157.91	24416	136.278
CPERKG00000000914.1	3943	3726.91	797.147	2.57616
CPERKG00000000915.1	876	659.907	1518.85	27.7215
CPERKG00000000916.1	1758	1541.91	3929	30.6907
CPERKG00000000917.1	471	265.398	21318	967.457
CPERKG00000000918.1	1450	1233.91	2281	22.2652
CPERKG00000000919.1	2427	2210.91	64	0.348653
CPERKG00000000920.1	4573	4356.91	2341	6.47153
CPERKG00000000921.1	2595	2378.91	2860	14.4801
CPERKG00000000922.1	1986	1769.91	1207	8.21373
CPERKG00000000923.1	1558	1341.91	1428	12.8171
CPERKG00000000924.1	10764	10547.9	5820	6.64569
CPERKG00000000925.1	2160	1943.91	1321	8.18485
CPERKG00000000926.1	1845	1628.91	1725	12.7549
CPERKG00000000927.1	1396	1179.91	11785	120.3
CPERKG00000000928.1	679	463.892	13923	361.493
CPERKG00000000929.1	860	643.907	2780	52.0002
CPERKG00000000930.1	1164	947.907	1826	23.2016
CPERKG00000000931.1	2232	2015.91	2569	15.3489
CPERKG00000000932.1	5156	4939.91	3259.97	7.94838
CPERKG00000000933.1	1398	1181.91	545.029	5.55418
CPERKG00000000934.1	1074	857.907	4033	56.6202
CPERKG00000000935.1	687	471.798	9104	232.413
CPERKG00000000936.1	1053	836.907	1613	23.2135
CPERKG00000000936.2	1148	931.907	3939	50.9092
CPERKG00000000937.1	3411	3194.91	3246	12.237
CPERKG00000000938.1	1279	1062.91	12479	141.406
CPERKG00000000939.1	2355	2138.91	155.249	0.874222
CPERKG00000000940.1	4905	4688.91	1834.75	4.71291
CPERKG00000000941.1	5552	5335.91	6163.63	13.9127
CPERKG00000000942.1	3141	2924.91	1615.37	6.65188
CPERKG00000000943.1	1505	1288.91	8903	83.1952
CPERKG00000000944.1	5229	5012.91	1945	4.67319
CPERKG00000000945.1	1560	1343.91	2703	24.2248
CPERKG00000000946.1	237	78.7688	1252	191.44
CPERKG00000000947.1	2302	2085.91	673	3.88601
CPERKG00000000948.1	1534	1317.91	11286	103.143
CPERKG00000000949.1	1356	1139.91	97	1.02491
CPERKG00000000950.1	3382	3165.91	4462	16.9752
CPERKG00000000951.1	1140	923.907	0	0
CPERKG00000000952.1	2241	2024.91	1626	9.67161
CPERKG00000000953.1	2328	2111.91	3755	21.415
CPERKG00000000954.1	2086	1869.91	8884.2	57.2245
CPERKG00000000955.1	2487	2270.91	10015	53.1172
CPERKG00000000956.1	5076	4859.91	3616	8.96157
CPERKG00000000957.1	5037	4820.91	4760	11.8922
CPERKG00000000958.1	1221	1004.91	0	0
CPERKG00000000959.1	1016	799.907	55830.4	840.649
