target_id	length	eff_length	est_counts	tpm
CPERKG00000000500.1	3501	3290.13	1480	6.082
CPERKG00000000501.1	1849	1638.13	27589	227.712
CPERKG00000000502.1	1282	1071.13	1482	18.7071
CPERKG00000000503.1	1451	1240.13	3816	41.6045
CPERKG00000000504.1	744	533.471	1875.52	47.5343
CPERKG00000000504.2	771	560.305	66.4821	1.60427
CPERKG00000000505.1	1296	1085.13	794	9.89323
CPERKG00000000506.1	6090	5879.13	2022	4.65014
CPERKG00000000507.1	1403	1192.13	239	2.71065
CPERKG00000000508.1	2950	2739.13	877	4.32898
CPERKG00000000509.1	2132	1921.13	1034	7.27717
CPERKG00000000510.1	1395	1184.13	191	2.18089
CPERKG00000000511.1	897	686.125	1455	28.6719
CPERKG00000000512.1	1566	1355.13	564	5.62726
CPERKG00000000513.1	3650	3439.13	88	0.345965
CPERKG00000000514.1	4504	4293.13	56	0.176365
CPERKG00000000515.1	549	342.559	78.3858	3.09385
CPERKG00000000516.1	2479	2268.13	448	2.6706
CPERKG00000000517.1	1581	1370.13	16621	164.019
CPERKG00000000518.1	2268	2057.13	2488	16.3526
CPERKG00000000519.1	2940	2729.13	2479.79	12.2854
CPERKG00000000520.1	3398	3187.13	741	3.14352
CPERKG00000000521.1	1721	1510.13	1688	15.1132
CPERKG00000000522.1	1524	1313.13	273.297	2.81401
CPERKG00000000523.1	1148	937.125	5748.7	82.9411
CPERKG00000000524.1	1075	864.125	694	10.8588
CPERKG00000000525.1	3351	3140.13	768	3.30683
CPERKG00000000526.1	933	722.125	2456	45.9847
CPERKG00000000527.1	3240	3029.13	2403	10.7259
CPERKG00000000528.1	1267	1056.13	12082	154.675
CPERKG00000000529.1	1333	1122.13	12956	156.109
CPERKG00000000530.1	4808	4597.13	126196	371.156
CPERKG00000000531.1	1269	1058.13	0	0
CPERKG00000000532.1	915	704.125	2680	51.4615
CPERKG00000000533.1	3025	2814.13	13216	63.4971
CPERKG00000000534.1	7684	7473.13	3810.47	6.89404
CPERKG00000000535.1	5409	5198.13	6222.53	16.1852
CPERKG00000000536.1	3792	3581.13	1575.94	5.95002
CPERKG00000000536.2	3657	3446.13	3246.06	12.7357
CPERKG00000000537.1	1977	1766.13	4818	36.8844
CPERKG00000000538.1	1902	1691.13	4774	38.1684
CPERKG00000000539.1	1410	1199.13	1299	14.6468
CPERKG00000000540.1	1059	848.125	1916	30.5445
CPERKG00000000541.1	1596	1385.13	935	9.12683
CPERKG00000000542.1	540	334.041	218	8.82378
CPERKG00000000543.1	1554	1343.13	2856	28.7501
CPERKG00000000544.1	684	474.127	1332	37.9845
CPERKG00000000545.1	2688	2477.13	3293	17.9739
CPERKG00000000546.1	3783	3572.13	1053	3.98565
CPERKG00000000547.1	2361	2150.13	25370	159.534
CPERKG00000000548.1	1638	1427.13	840	7.9582
CPERKG00000000549.1	1734	1523.13	4987	44.2691
CPERKG00000000550.1	2473	2262.13	852.738	5.09679
CPERKG00000000551.1	945	734.125	45.2616	0.833599
CPERKG00000000552.1	1512	1301.13	2611	27.1322
CPERKG00000000553.1	2022	1811.13	22372	167.014
CPERKG00000000554.1	4963	4752.13	511	1.45389
CPERKG00000000555.1	576	368.669	9083	333.112
CPERKG00000000556.1	1332	1121.13	1346	16.2326
CPERKG00000000557.1	1373	1162.13	1438	16.7303
CPERKG00000000558.1	1444	1233.13	434	4.75861
CPERKG00000000559.1	7775	7564.13	756.536	1.35229
CPERKG00000000560.1	1656	1445.13	473.464	4.42975
CPERKG00000000561.1	561	353.998	2342	89.4507
CPERKG00000000562.1	3048	2837.13	1603	7.63928
CPERKG00000000563.1	1676	1465.13	21682	200.088
CPERKG00000000564.1	285	114.897	3348	393.981
CPERKG00000000565.1	2284	2073.13	6347	41.3943
CPERKG00000000566.1	417	221.029	2500	152.928
CPERKG00000000567.1	1316	1105.13	9323.98	114.074
CPERKG00000000568.1	2298	2087.13	204.023	1.32168
CPERKG00000000569.1	4356	4145.13	4	0.0130473
CPERKG00000000570.1	1273	1062.13	4	0.0509192
CPERKG00000000571.1	3902	3691.13	1134	4.15386
CPERKG00000000572.1	1467	1256.13	1683	18.1154
CPERKG00000000573.1	2026	1815.13	3811	28.3877
CPERKG00000000574.1	756	545.471	1577	39.0892
CPERKG00000000575.1	1209	998.125	1362	18.4497
CPERKG00000000576.1	1315	1104.13	1831	22.4216
CPERKG00000000577.1	2620	2409.13	36639	205.628
CPERKG00000000578.1	2338	2127.13	177	1.12507
CPERKG00000000579.1	897	686.125	9445	186.121
CPERKG00000000580.1	2049	1838.13	882	6.4877
CPERKG00000000581.1	2167	1956.13	4481	30.9725
CPERKG00000000582.1	2167	1956.13	6	0.0414717
CPERKG00000000583.1	1442	1231.13	2370	26.0282
CPERKG00000000584.1	1500	1289.13	1816	19.0466
CPERKG00000000585.1	1203	992.125	4533	61.7755
CPERKG00000000586.1	1509	1298.13	1990	20.7269
CPERKG00000000587.1	2149	1938.13	6866	47.8982
CPERKG00000000588.1	3501	3290.13	7661	31.4826
CPERKG00000000589.1	1731	1520.13	0	0
CPERKG00000000590.1	1743	1532.13	6235	55.0224
CPERKG00000000591.1	2149	1938.13	2795	19.4983
CPERKG00000000592.1	867	656.125	195.506	4.02875
CPERKG00000000593.1	2157	1946.13	735.135	5.10733
CPERKG00000000594.1	909	698.125	690	13.3633
CPERKG00000000595.1	747	536.471	4078	102.778
CPERKG00000000596.1	1399	1188.13	55599	632.706
CPERKG00000000597.1	15152	14941.1	24238	21.9337
CPERKG00000000598.1	13407	13196.1	0	0
CPERKG00000000599.1	1377	1166.13	848	9.83214
CPERKG00000000600.1	4224	4013.13	2583	8.7024
CPERKG00000000601.1	2516	2305.13	2600	15.2502
CPERKG00000000602.1	1627	1416.13	1006	9.60492
CPERKG00000000603.1	2576	2365.13	684	3.9102
CPERKG00000000604.1	1484	1273.13	11892	126.294
CPERKG00000000605.1	1807	1596.13	38387	325.173
CPERKG00000000606.1	1539	1328.13	5112	52.0414
CPERKG00000000607.1	2040	1829.13	12622	93.3001
CPERKG00000000608.1	4227	4016.13	2119	7.1338
CPERKG00000000609.1	2019	1808.13	8319	62.2071
CPERKG00000000610.1	765	554.416	0	0
CPERKG00000000611.1	1493	1282.13	8058.14	84.9771
CPERKG00000000612.1	1253	1042.13	3604.86	46.7698
CPERKG00000000613.1	1496	1285.13	1685	17.7277
CPERKG00000000614.1	4087	3876.13	956	3.33471
CPERKG00000000615.1	4666	4455.13	6717.77	20.3874
CPERKG00000000616.1	1872	1661.13	2703.23	22.0028
CPERKG00000000617.1	4046	3835.13	2976	10.4918
CPERKG00000000618.1	1470	1259.13	0	0
CPERKG00000000619.1	941	730.125	3090.07	57.2228
CPERKG00000000620.1	935	724.125	11980.9	223.704
CPERKG00000000621.1	480	278.635	2017.14	97.881
CPERKG00000000622.1	1080	869.125	1144.86	17.8101
CPERKG00000000623.1	2153	1942.13	133	0.925917
CPERKG00000000624.1	2685	2474.13	88	0.480904
CPERKG00000000625.1	1809	1598.13	5462	46.2102
CPERKG00000000626.1	5355	5144.13	4266	11.2126
CPERKG00000000627.1	1731	1520.13	1797	15.9833
CPERKG00000000628.1	1981	1770.13	186	1.42071
CPERKG00000000629.1	1452	1241.13	9631	104.919
CPERKG00000000630.1	1468	1257.13	2480	26.6729
CPERKG00000000631.1	1020	809.125	378	6.31645
CPERKG00000000632.1	827	616.19	30302	664.897
CPERKG00000000633.1	5934	5723.13	4443.13	10.4967
CPERKG00000000634.1	2205	1994.13	4621.87	31.3374
CPERKG00000000635.1	222	72.7104	9329	1734.75
CPERKG00000000636.1	5291	5080.13	11262	29.9736
CPERKG00000000637.1	2612	2401.13	114343	643.861
CPERKG00000000638.1	1122	911.125	0	0
CPERKG00000000639.1	5257	5046.13	1066	2.85625
CPERKG00000000640.1	1272	1061.13	21567	274.802
CPERKG00000000641.1	2457	2246.13	3036	18.2753
CPERKG00000000642.1	1041	830.125	4054	66.0294
CPERKG00000000643.1	339	155.392	3736	325.069
CPERKG00000000644.1	3166	2955.13	1590	7.27476
CPERKG00000000645.1	627	418.058	2290	74.0623
CPERKG00000000646.1	1068	857.125	194	3.06024
CPERKG00000000647.1	1928	1717.13	292	2.29921
CPERKG00000000648.1	1717	1506.13	39	0.350107
CPERKG00000000649.1	1815	1604.13	8	0.0674294
CPERKG00000000650.1	495	292.14	415	19.2068
CPERKG00000000651.1	201	60.3839	94991	21269.6
CPERKG00000000652.1	1866	1655.13	817	6.67404
CPERKG00000000653.1	600	391.869	2	0.069006
CPERKG00000000654.1	1717	1506.13	1030	9.24642
CPERKG00000000655.1	752	541.471	1614	40.3019
CPERKG00000000656.1	2594	2383.13	7941	45.0532
CPERKG00000000657.1	2896	2685.13	5651	28.455
CPERKG00000000658.1	2200	1989.13	2474	16.8165
CPERKG00000000659.1	1387	1176.13	48.5597	0.558239
CPERKG00000000660.1	2326	2115.13	602.44	3.85102
CPERKG00000000661.1	3481	3270.13	2441	10.0925
CPERKG00000000662.1	1912	1701.13	9199	73.1142
CPERKG00000000663.1	3577	3366.13	3195.39	12.8349
CPERKG00000000664.1	1428	1217.13	1154.61	12.8262
CPERKG00000000665.1	933	722.125	3359	62.8919
CPERKG00000000666.1	759	548.471	174	4.28936
CPERKG00000000667.1	450	250.812	109	5.87593
CPERKG00000000668.1	2175	1964.13	335	2.30607
CPERKG00000000669.1	1882	1671.13	22210	179.695
CPERKG00000000670.1	993	782.125	7058	122.012
CPERKG00000000671.1	1467	1256.13	1482	15.9519
CPERKG00000000672.1	1479	1268.13	1585	16.8991
CPERKG00000000673.1	1304	1093.13	680	8.41078
CPERKG00000000674.1	3240	3029.13	10171	45.3987
CPERKG00000000675.1	2652	2441.13	1988	11.0109
CPERKG00000000676.1	756	545.471	1455	36.0652
CPERKG00000000677.1	789	578.19	1376	32.177
CPERKG00000000678.1	2862	2651.13	1888	9.62873
CPERKG00000000679.1	879	668.125	471	9.53148
CPERKG00000000680.1	1640	1429.13	1059.88	10.0273
CPERKG00000000681.1	2908	2697.13	13634.1	68.3476
CPERKG00000000682.1	1362	1151.13	6408	75.2657
CPERKG00000000683.1	2401	2190.13	5191	32.0464
CPERKG00000000684.1	1143	932.125	1453	21.076
CPERKG00000000685.1	3537	3326.13	3972.32	16.1474
CPERKG00000000686.1	3636	3425.13	4839.68	19.1046
CPERKG00000000687.1	4118	3907.13	2247	7.77577
CPERKG00000000688.1	1592	1381.13	970	9.4959
CPERKG00000000689.1	2513	2302.13	3263.34	19.166
CPERKG00000000690.1	963	752.125	2577.66	46.3375
CPERKG00000000691.1	1398	1187.13	3029	34.4985
CPERKG00000000692.1	333	150.698	1276	114.483
CPERKG00000000693.1	2004	1793.13	7453	56.1976
CPERKG00000000694.1	3073	2862.13	4353.56	20.5662
CPERKG00000000695.1	651	441.496	1644.44	50.3604
CPERKG00000000696.1	2947	2736.13	5348.75	26.431
CPERKG00000000697.1	1086	875.125	2251.25	34.7817
CPERKG00000000698.1	2107	1896.13	2910	20.7503
CPERKG00000000699.1	588	380.257	1300	46.2236
CPERKG00000000700.1	693	483.031	197	5.51428
CPERKG00000000701.1	4218	4007.13	1121.87	3.78537
CPERKG00000000702.1	1557	1346.13	244.125	2.45202
CPERKG00000000703.1	3212	3001.13	2337.72	10.5319
CPERKG00000000703.2	3128	2917.13	11006.3	51.0132
CPERKG00000000704.1	2418	2207.13	10707	65.5901
CPERKG00000000705.1	1416	1205.13	0	0
CPERKG00000000706.1	1606	1395.13	891	8.63499
CPERKG00000000707.1	1991	1780.13	1674	12.7146
CPERKG00000000708.1	5299	5088.13	10091	26.8148
CPERKG00000000709.1	1536	1325.13	0	0
CPERKG00000000710.1	1181	970.125	4295	59.8595
CPERKG00000000711.1	1120	909.125	2561	38.0876
CPERKG00000000712.1	1464	1253.13	981	10.5845
CPERKG00000000713.1	1236	1025.13	408	5.38122
CPERKG00000000714.1	760	549.471	809	19.9068
CPERKG00000000715.1	6956	6745.13	6134	12.2956
CPERKG00000000716.1	3945	3734.13	0	0
CPERKG00000000717.1	2430	2219.13	379.942	2.3149
CPERKG00000000718.1	3939	3728.13	924.058	3.35124
CPERKG00000000719.1	1152	941.125	577	8.28945
CPERKG00000000720.1	1017	806.125	210	3.5222
CPERKG00000000721.1	1710	1499.13	1168	10.5342
CPERKG00000000722.1	678	468.269	1357	39.1816
CPERKG00000000723.1	732	521.63	1257	32.5815
CPERKG00000000724.1	1593	1382.13	2030	19.8585
CPERKG00000000725.1	1303	1092.13	5538	68.5611
CPERKG00000000726.1	1323	1112.13	8	0.0972599
CPERKG00000000727.1	2213	2002.13	668	4.5111
CPERKG00000000728.1	1129	918.125	812	11.9578
CPERKG00000000729.1	894	683.125	845	16.7245
CPERKG00000000730.1	735	524.577	2386	61.4977
CPERKG00000000731.1	2692	2481.13	19824	108.029
CPERKG00000000732.1	1980	1769.13	6902	52.7489
CPERKG00000000733.1	537	331.108	0	0
CPERKG00000000734.1	1243	1032.13	4190.44	54.894
CPERKG00000000735.1	2085	1874.13	16305.6	117.634
CPERKG00000000736.1	2172	1961.13	1756	12.1064
CPERKG00000000737.1	1239	1028.13	3652	48.0266
CPERKG00000000738.1	2354	2143.13	1865	11.766
CPERKG00000000739.1	3801	3590.13	13	0.0489588
CPERKG00000000740.1	3458	3247.13	609.603	2.53832
CPERKG00000000741.1	1077	866.125	360.397	5.62597
CPERKG00000000742.1	1211	1000.13	4622	62.4846
CPERKG00000000743.1	2033	1822.13	3147	23.3516
CPERKG00000000744.1	1927	1716.13	963.326	7.58965
CPERKG00000000745.1	2915	2704.13	2387.46	11.9373
CPERKG00000000746.1	1284	1073.13	680.544	8.57439
CPERKG00000000747.1	2928	2717.13	3128	15.5652
CPERKG00000000748.1	2547	2336.13	526	3.0443
CPERKG00000000749.1	1454	1243.13	19	0.20665
CPERKG00000000750.1	1780	1569.13	200.013	1.72345
CPERKG00000000751.1	2509	2298.13	46.9866	0.276438
CPERKG00000000752.1	2256	2045.13	3	0.0198335
CPERKG00000000752.2	2328	2117.13	0	0
CPERKG00000000753.1	3671	3460.13	24826.4	97.0108
CPERKG00000000754.1	303	127.938	0	0
CPERKG00000000755.1	783	572.248	2397.89	56.6557
CPERKG00000000756.1	2027	1816.13	10701.5	79.6702
CPERKG00000000757.1	1441	1230.13	3810	41.8768
CPERKG00000000758.1	1051	840.125	1340	21.5654
CPERKG00000000759.1	1819	1608.13	1595	13.4103
CPERKG00000000760.1	513	308.526	11734	514.224
CPERKG00000000761.1	867	656.125	346	7.12995
CPERKG00000000762.1	909	698.125	6482	125.537
CPERKG00000000763.1	1624	1413.13	9942	95.1241
CPERKG00000000764.1	1296	1085.13	4969	61.9137
CPERKG00000000765.1	2013	1802.13	1632	12.2443
CPERKG00000000766.1	468	267.422	1506	76.1423
CPERKG00000000767.1	1948	1737.13	24997	194.56
CPERKG00000000768.1	249	89.3315	1104	167.094
CPERKG00000000769.1	3119	2908.13	1470.33	6.83595
CPERKG00000000770.1	789	578.19	219.671	5.13688
CPERKG00000000771.1	811	600.19	745	16.7828
CPERKG00000000772.1	961	750.125	786	14.1673
CPERKG00000000773.1	1341	1130.13	2216	26.5119
CPERKG00000000774.1	918	707.125	10	0.191206
CPERKG00000000775.1	2825	2614.13	3192	16.5095
CPERKG00000000776.1	3596	3385.13	1301	5.19637
CPERKG00000000777.1	3560	3349.13	3614	14.59
CPERKG00000000778.1	3434	3223.13	1126	4.72344
CPERKG00000000779.1	1007	796.125	3	0.0509492
CPERKG00000000780.1	1326	1115.13	372	4.51042
CPERKG00000000781.1	591	383.142	201	7.09307
CPERKG00000000782.1	4893	4682.13	144	0.415831
CPERKG00000000783.1	2472	2261.13	1733	10.3627
CPERKG00000000784.1	2344	2133.13	4739	30.0378
CPERKG00000000785.1	2443	2232.13	7804	47.2711
CPERKG00000000786.1	951	740.125	179.721	3.28315
CPERKG00000000786.2	948	737.125	270.279	4.95756
CPERKG00000000787.1	1327	1116.13	14203	172.054
CPERKG00000000788.1	3899	3688.13	3905	14.3157
CPERKG00000000789.1	924	713.125	0	0
CPERKG00000000790.1	2437	2226.13	1822	11.0661
CPERKG00000000791.1	1941	1730.13	3348.71	26.1696
CPERKG00000000792.1	1128	917.125	6997	103.153
CPERKG00000000793.1	2951	2740.13	206	1.01647
CPERKG00000000794.1	2773	2562.13	118	0.6227
CPERKG00000000795.1	8700	8489.13	4643.5	7.39571
CPERKG00000000796.1	699	489.031	3200.5	88.4869
CPERKG00000000797.1	357	170.154	340.043	27.0202
CPERKG00000000798.1	1125	914.125	15030	222.305
CPERKG00000000799.1	2682	2471.13	2023	11.0687
CPERKG00000000800.1	867	656.125	251	5.17231
CPERKG00000000801.1	2886	2675.13	5613	28.3693
CPERKG00000000802.1	1686	1475.13	757	6.93848
CPERKG00000000803.1	207	63.6946	883	187.437
CPERKG00000000804.1	1713	1502.13	785	7.06579
CPERKG00000000805.1	735	524.577	56941	1467.62
CPERKG00000000806.1	993	782.125	798	13.7951
CPERKG00000000807.1	726	515.63	40	1.04887
CPERKG00000000808.1	3656	3445.13	4530.75	17.7812
CPERKG00000000809.1	3251	3040.13	2249	10.0022
CPERKG00000000810.1	1999	1788.13	4571	34.5629
CPERKG00000000811.1	1650	1439.13	242	2.2736
CPERKG00000000812.1	1125	914.125	728	10.7677
CPERKG00000000813.1	2846	2635.13	1014	5.20276
CPERKG00000000814.1	1654	1443.13	903	8.46021
CPERKG00000000815.1	1218	1007.13	780	10.4715
CPERKG00000000816.1	1151	940.125	18692.1	268.825
CPERKG00000000817.1	1561	1350.13	890.881	8.92161
CPERKG00000000818.1	2062	1851.13	1393	10.1745
CPERKG00000000819.1	3084	2873.13	2727.71	12.8363
CPERKG00000000820.1	2751	2540.13	298	1.5862
CPERKG00000000821.1	954	743.125	1858	33.805
CPERKG00000000822.1	1396	1185.13	227	2.58976
CPERKG00000000823.1	457	257.234	3209	168.67
CPERKG00000000824.1	4696	4485.13	2588.6	7.80346
CPERKG00000000825.1	1326	1115.13	5239.4	63.5266
CPERKG00000000826.1	3209	2998.13	642	2.89523
CPERKG00000000827.1	857	646.125	319	6.67531
CPERKG00000000828.1	1582	1371.13	4481	44.1871
CPERKG00000000829.1	2592	2381.13	2494	14.1616
CPERKG00000000830.1	2169	1958.13	1456	10.0535
CPERKG00000000831.1	1104	893.125	1476	22.3445
CPERKG00000000832.1	1518	1307.13	2571	26.5939
CPERKG00000000833.1	1025	814.125	3164	52.5464
CPERKG00000000834.1	2257	2046.13	107789	712.262
CPERKG00000000835.1	2160	1949.13	3874	26.8731
CPERKG00000000836.1	2685	2474.13	893	4.88008
CPERKG00000000837.1	759	548.471	72588	1789.4
CPERKG00000000838.1	1614	1403.13	15959.7	153.789
CPERKG00000000838.2	2865	2654.13	2447.28	12.4669
CPERKG00000000839.1	3678	3467.13	111.324	0.434127
CPERKG00000000840.1	1536	1325.13	10829	110.491
CPERKG00000000841.1	5135	4924.13	4013.93	11.0214
CPERKG00000000842.1	1106	895.125	4495	67.8959
CPERKG00000000843.1	1245	1034.13	1547	20.2262
CPERKG00000000844.1	1701	1490.13	10683	96.9322
CPERKG00000000845.1	3277	3066.13	1398	6.16474
CPERKG00000000846.1	2954	2743.13	1029.64	5.07502
CPERKG00000000847.1	2688	2477.13	610.359	3.33146
CPERKG00000000848.1	1701	1490.13	13813	125.332
CPERKG00000000849.1	3388	3177.13	4042	17.2012
CPERKG00000000850.1	5051	4840.13	817	2.28225
CPERKG00000000851.1	2863	2652.13	2320.01	11.8275
CPERKG00000000852.1	2479	2268.13	1640	9.77629
CPERKG00000000853.1	222	72.7104	1900	353.309
CPERKG00000000854.1	1758	1547.13	133863	1169.86
CPERKG00000000855.1	618	409.347	604	19.95
CPERKG00000000856.1	1586	1375.13	6322	62.1598
CPERKG00000000857.1	2698	2487.13	931	5.06115
CPERKG00000000858.1	1862	1651.13	2219	18.1708
CPERKG00000000859.1	2470	2259.13	920	5.50611
CPERKG00000000860.1	2262	2051.13	4515	29.7621
CPERKG00000000861.1	5278	5067.13	5313	14.1767
CPERKG00000000862.1	1087	876.125	43771	675.488
CPERKG00000000863.1	2523	2312.13	5335	31.1976
CPERKG00000000864.1	565	357.962	119218	4503.01
CPERKG00000000865.1	1089	878.125	585	9.00734
CPERKG00000000866.1	2086	1875.13	3064	22.0931
CPERKG00000000867.1	858	647.125	10401	217.312
CPERKG00000000868.1	3009	2798.13	957	4.62426
CPERKG00000000869.1	1449	1238.13	0	0
CPERKG00000000870.1	1792	1581.13	2444	20.8993
CPERKG00000000871.1	1341	1130.13	78.9956	0.945092
CPERKG00000000872.1	1447	1236.13	133.004	1.45479
CPERKG00000000873.1	2606	2395.13	6402	36.1397
CPERKG00000000874.1	2123	1912.13	2309	16.3269
CPERKG00000000875.1	1470	1259.13	65888	707.514
CPERKG00000000876.1	4033	3822.13	1406	4.97368
CPERKG00000000877.1	3339	3128.13	21	0.090768
CPERKG00000000878.1	3261	3050.13	1126.84	4.99508
CPERKG00000000879.1	2754	2543.13	3557.65	18.9144
CPERKG00000000880.1	1077	866.125	8115.35	126.685
CPERKG00000000881.1	911	700.125	10689	206.423
CPERKG00000000882.1	9132	8921.13	5	0.00757788
CPERKG00000000883.1	1107	896.125	2319	34.9888
CPERKG00000000884.1	3525	3314.13	12823	52.314
CPERKG00000000885.1	222	72.7104	4577	851.102
CPERKG00000000886.1	2297	2086.13	532	3.44801
CPERKG00000000887.1	2999	2788.13	19414	94.1456
CPERKG00000000888.1	1645	1434.13	471	4.44049
CPERKG00000000889.1	2267	2056.13	1437	9.44941
CPERKG00000000890.1	2043	1832.13	587	4.33192
CPERKG00000000891.1	3972	3761.13	2221	7.98414
CPERKG00000000892.1	2039	1828.13	2034	15.0433
CPERKG00000000893.1	706	495.982	12021	327.697
CPERKG00000000894.1	1671	1460.13	3055	28.2891
CPERKG00000000895.1	2580	2369.13	1574	8.98285
CPERKG00000000896.1	2503	2292.13	4956	29.2341
CPERKG00000000897.1	1919	1708.13	1644	13.0131
CPERKG00000000898.1	1896	1685.13	1683	13.5036
CPERKG00000000899.1	8099	7888.13	6610	11.3299
CPERKG00000000900.1	3030	2819.13	0	0
CPERKG00000000901.1	1539	1328.13	543	5.52787
CPERKG00000000902.1	2768	2557.13	31094.3	164.409
CPERKG00000000902.2	2765	2554.13	10875.2	57.5695
CPERKG00000000902.3	2875	2664.13	1554.47	7.88906
CPERKG00000000903.1	1644	1433.13	0	0
CPERKG00000000904.1	1427	1216.13	16576	184.289
CPERKG00000000905.1	1449	1238.13	3682	40.2084
CPERKG00000000906.1	3471	3260.13	1255	5.20483
CPERKG00000000907.1	1314	1103.13	373.758	4.58103
CPERKG00000000907.2	1474	1263.13	72384.2	774.81
CPERKG00000000908.1	4091	3880.13	793	2.76328
CPERKG00000000909.1	749	538.471	1084.11	27.2212
CPERKG00000000910.1	1800	1589.13	2160.93	18.3857
CPERKG00000000911.1	1318	1107.13	17694	216.086
CPERKG00000000912.1	1975	1764.13	1124	8.61458
CPERKG00000000913.1	2374	2163.13	16673	104.215
CPERKG00000000914.1	3943	3732.13	699.697	2.53485
CPERKG00000000915.1	876	665.125	1414.3	28.7499
CPERKG00000000916.1	1758	1547.13	3768	32.9293
CPERKG00000000917.1	471	270.283	1471	73.5853
CPERKG00000000918.1	1450	1239.13	2602	28.3916
CPERKG00000000919.1	2427	2216.13	62	0.378264
CPERKG00000000920.1	4573	4362.13	1189	3.68537
CPERKG00000000921.1	2595	2384.13	1972	11.1834
CPERKG00000000922.1	1986	1775.13	669	5.09559
CPERKG00000000923.1	1558	1347.13	1056	10.5987
CPERKG00000000924.1	10764	10553.1	4093	5.24394
CPERKG00000000925.1	2160	1949.13	751	5.20952
CPERKG00000000926.1	1845	1634.13	543	4.49275
CPERKG00000000927.1	1396	1185.13	17246	196.753
CPERKG00000000928.1	679	469.269	18596	535.791
CPERKG00000000929.1	860	649.125	2004	41.7414
CPERKG00000000930.1	1164	953.125	1055	14.9658
CPERKG00000000931.1	2232	2021.13	1189	7.95401
CPERKG00000000932.1	5156	4945.13	868.489	2.37457
CPERKG00000000933.1	1398	1187.13	319.511	3.63904
CPERKG00000000934.1	1074	863.125	1663	26.0505
CPERKG00000000935.1	687	477.127	12186	345.322
CPERKG00000000936.1	1053	842.125	1040.09	16.6991
CPERKG00000000936.2	1148	937.125	4423.91	63.8272
CPERKG00000000937.1	3411	3200.13	2784	11.7625
CPERKG00000000938.1	1279	1068.13	15615	197.659
CPERKG00000000939.1	2355	2144.13	82.3714	0.519426
CPERKG00000000940.1	4905	4694.13	1198.63	3.45245
CPERKG00000000941.1	5552	5341.13	6504.17	16.4648
CPERKG00000000942.1	3141	2930.13	1108.83	5.11656
CPERKG00000000943.1	1505	1294.13	9839	102.795
CPERKG00000000944.1	5229	5018.13	1733	4.66933
CPERKG00000000945.1	1560	1349.13	1286	12.888
CPERKG00000000946.1	237	81.3958	517	85.8788
CPERKG00000000947.1	2302	2091.13	424	2.74147
CPERKG00000000948.1	1534	1323.13	8060	82.3629
CPERKG00000000949.1	1356	1145.13	125	1.47589
CPERKG00000000950.1	3382	3171.13	2895.31	12.3447
CPERKG00000000951.1	1140	929.125	12.6923	0.184698
CPERKG00000000952.1	2241	2030.13	122	0.812521
CPERKG00000000953.1	2328	2117.13	4122	26.3244
CPERKG00000000954.1	2086	1875.13	4718.07	34.0198
CPERKG00000000955.1	2487	2276.13	8593	51.0442
CPERKG00000000956.1	5076	4865.13	3556	9.88246
CPERKG00000000957.1	5037	4826.13	2027.33	5.67966
CPERKG00000000958.1	1221	1010.13	63.6732	0.852273
CPERKG00000000959.1	1016	805.125	59041.6	991.499
CPERKG00000000959.2	1116	905.125	618.353	9.23688
